x	y
1	8.30787589498807	12.7391304347826
2	8.33651551312649	11.7608695652174
3	8.47971360381862	11.6956521739131
4	8.5799522673031	11.304347826087
5	8.93794749403341	7.32608695652175
6	8.93794749403341	6.86956521739132
7	9.19570405727924	1.91304347826089
8	9.41050119331742	2.23913043478263
9	9.43914081145585	1.52173913043479
10	9.18138424821002	-0.36956521739129
11	10.2840095465394	-6.69565217391303
